phase,iteration,churned,generation,input_target,input_validation,output_target,output_validation,visited_chunks,elapsed_us,candidate_bytes,deep_arrival,reached_end,valid
mutation,336,1,500681,288002048,0,288002048,60166208,208910,10000.704,0,0,0,1
mutation,337,1,500683,288002048,0,288002048,60244016,209181,10000.731,0,0,0,1
mutation,338,1,500685,288002048,0,288002048,60105776,208701,10000.687,0,0,0,1
mutation,339,1,500687,288002048,0,288002048,60208880,209059,10000.721,0,0,0,1
mutation,340,1,500689,288002048,0,288002048,60144368,208835,10000.688,0,0,0,1
mutation,341,1,500691,288002048,0,288002048,60123584,208762,10000.689,0,0,0,1
mutation,342,1,500693,288002048,0,288002048,60141488,208825,10000.713,0,0,0,1
mutation,343,1,500695,288002048,0,288002048,60105728,208700,10000.704,0,0,0,1
mutation,344,1,500697,288002048,0,288002048,60203120,209039,10000.678,0,0,0,1
mutation,345,1,500699,288002048,0,288002048,60095408,208665,10000.692,0,0,0,1
mutation,346,1,500701,288002048,0,288002048,60228464,209127,10000.721,0,0,0,1
mutation,347,1,500703,288002048,0,288002048,60183536,208971,10000.710,0,0,0,1
mutation,348,1,500705,288002048,0,288002048,60185840,208979,10000.707,0,0,0,1
mutation,349,1,500707,288002048,0,288002048,60242288,209175,10000.673,0,0,0,1
mutation,350,1,500709,288002048,0,288002048,60068912,208573,10000.707,0,0,0,1
mutation,351,1,500711,288002048,0,288002048,59922032,208063,10000.744,0,0,0,1
mutation,352,1,500713,288002048,0,288002048,60064304,208557,10000.764,0,0,0,1
mutation,353,1,500715,288002048,0,288002048,60127040,208774,10000.701,0,0,0,1
mutation,354,1,500717,288002048,0,288002048,60269360,209269,10000.683,0,0,0,1
mutation,355,1,500719,288002048,0,288002048,60180080,208959,10000.665,0,0,0,1
mutation,356,1,500721,288002048,0,288002048,60089024,208642,10000.681,0,0,0,1
mutation,357,1,500723,288002048,0,288002048,60150128,208855,10000.668,0,0,0,1
mutation,358,1,500725,288002048,0,288002048,60005504,208352,10000.698,0,0,0,1
mutation,359,1,500727,288002048,0,288002048,60113792,208728,10000.695,0,0,0,1
mutation,360,1,500729,288002048,0,288002048,60196784,209017,10000.677,0,0,0,1
mutation,361,1,500731,288002048,0,288002048,60193904,209007,10000.689,0,0,0,1
mutation,362,1,500733,288002048,0,288002048,60128816,208781,10000.704,0,0,0,1
mutation,363,1,500735,288002048,0,288002048,60227888,209125,10000.762,0,0,0,1
mutation,364,1,500737,288002048,0,288002048,60148976,208851,10000.687,0,0,0,1
mutation,365,1,500739,288002048,0,288002048,60108080,208709,10000.687,0,0,0,1
mutation,366,1,500741,288002048,0,288002048,60125360,208769,10000.761,0,0,0,1
mutation,367,1,500743,288002048,0,288002048,60176000,208944,10000.692,0,0,0,1
mutation,368,1,500745,288002048,0,288002048,60226736,209121,10000.679,0,0,0,1
mutation,369,1,500747,288002048,0,288002048,60085616,208631,10000.704,0,0,0,1
mutation,370,1,500749,288002048,0,288002048,60109232,208713,10000.705,0,0,0,1
mutation,371,1,500751,288002048,0,288002048,60184688,208975,10000.693,0,0,0,1
mutation,372,1,500753,288002048,0,288002048,60154736,208871,10000.706,0,0,0,1
mutation,373,1,500755,288002048,0,288002048,60118448,208745,10000.701,0,0,0,1
mutation,374,1,500757,288002048,0,288002048,60146096,208841,10000.702,0,0,0,1
mutation,375,1,500759,288002048,0,288002048,60150656,208856,10000.700,0,0,0,1
mutation,376,1,500761,288002048,0,288002048,60070592,208578,10000.692,0,0,0,1
mutation,377,1,500763,288002048,0,288002048,60105776,208701,10000.684,0,0,0,1
mutation,378,1,500765,288002048,0,288002048,60157568,208880,10001.595,0,0,0,1
mutation,379,1,500767,288002048,0,288002048,59991152,208303,10000.679,0,0,0,1
mutation,380,1,500769,288002048,0,288002048,60205424,209047,10000.691,0,0,0,1
mutation,381,1,500771,288002048,0,288002048,60091904,208652,10000.706,0,0,0,1
mutation,382,1,500773,288002048,0,288002048,60130496,208786,10000.690,0,0,0,1
mutation,383,1,500775,288002048,0,288002048,60176048,208945,10000.654,0,0,0,1
mutation,384,1,500777,288002048,0,288002048,60200240,209029,10000.704,0,0,0,1
mutation,385,1,500779,288002048,0,288002048,60226736,209121,10000.688,0,0,0,1
mutation,386,1,500781,288002048,0,288002048,60204224,209042,10000.690,0,0,0,1
mutation,387,1,500783,288002048,0,288002048,60211760,209069,10000.749,0,0,0,1
mutation,388,1,500785,288002048,0,288002048,60199664,209027,10000.710,0,0,0,1
mutation,389,1,500787,288002048,0,288002048,60039536,208471,10000.768,0,0,0,1
mutation,390,1,500789,288002048,0,288002048,60194480,209009,10000.722,0,0,0,1
mutation,391,1,500791,288002048,0,288002048,60143216,208831,10000.718,0,0,0,1
mutation,392,1,500793,288002048,0,288002048,60219200,209094,10000.691,0,0,0,1
mutation,393,1,500795,288002048,0,288002048,60142016,208826,10000.684,0,0,0,1
mutation,394,1,500797,288002048,0,288002048,60151856,208861,10000.672,0,0,0,1
mutation,395,1,500799,288002048,0,288002048,60064304,208557,10000.672,0,0,0,1
mutation,396,1,500801,288002048,0,288002048,60201968,209035,10000.692,0,0,0,1
mutation,397,1,500803,288002048,0,288002048,60049904,208507,10000.685,0,0,0,1
mutation,398,1,500805,288002048,0,288002048,60162752,208898,10000.705,0,0,0,1
mutation,399,1,500807,288002048,0,288002048,60104576,208696,10000.697,0,0,0,1
recovery,0,0,500807,288002048,60104576,288002048,95475632,122817,10000.725,0,0,0,1
recovery,1,0,500807,288002048,95475632,288002048,130744112,122460,10000.742,0,0,0,1
recovery,2,0,500807,288002048,130744112,288002048,166077680,122686,10000.767,0,0,0,1
recovery,3,0,500807,288002048,166077680,288002048,201429104,122748,10000.864,0,0,0,1
recovery,4,0,500807,288002048,201429104,288002048,236650928,122298,10000.703,0,0,0,1
recovery,5,0,500807,288002048,236650928,288002048,271868144,122282,10000.729,0,0,0,1
recovery,6,0,500807,288002048,271868144,288002048,288001280,56018,4571.054,0,1,0,1
summary,churn_every=1,mutation_iterations=400,arrived_during_mutation=0,scheduled_mutations=400,generation_resets=400,recovery_iterations=7,recovery_required=1,recovered_same_cursor=1,deep_reached=1,deep_target=288002048
