phase,iteration,churned,generation,input_target,input_validation,output_target,output_validation,visited_chunks,elapsed_us,candidate_bytes,deep_arrival,reached_end,valid
mutation,101,1,200211,115204096,0,115204096,60483584,210012,10000.667,0,0,0,1
mutation,102,1,200213,115204096,0,115204096,60485936,210021,10000.695,0,0,0,1
mutation,103,1,200215,115204096,0,115204096,60557312,210268,10000.669,0,0,0,1
mutation,104,1,200217,115204096,0,115204096,60474368,209980,10000.643,0,0,0,1
mutation,105,1,200219,115204096,0,115204096,60477296,209991,10000.931,0,0,0,1
mutation,106,1,200221,115204096,0,115204096,60362048,209590,10001.415,0,0,0,1
mutation,107,1,200223,115204096,0,115204096,60551600,210249,10000.930,0,0,0,1
mutation,108,1,200225,115204096,0,115204096,60499712,210068,10000.898,0,0,0,1
mutation,109,1,200227,115204096,0,115204096,60305072,209393,10000.652,0,0,0,1
mutation,110,1,200229,115204096,0,115204096,60457712,209923,10000.651,0,0,0,1
mutation,111,1,200231,115204096,0,115204096,60453632,209908,10000.653,0,0,0,1
mutation,112,1,200233,115204096,0,115204096,60473840,209979,10000.758,0,0,0,1
mutation,113,1,200235,115204096,0,115204096,60417392,209783,10000.654,0,0,0,1
mutation,114,1,200237,115204096,0,115204096,60419696,209791,10000.647,0,0,0,1
mutation,115,1,200239,115204096,0,115204096,60480176,210001,10000.698,0,0,0,1
mutation,116,1,200241,115204096,0,115204096,60460016,209931,10000.658,0,0,0,1
mutation,117,1,200243,115204096,0,115204096,60459440,209929,10000.674,0,0,0,1
mutation,118,1,200245,115204096,0,115204096,60392048,209695,10000.666,0,0,0,1
mutation,119,1,200247,115204096,0,115204096,60571184,210317,10000.752,0,0,0,1
mutation,120,1,200249,115204096,0,115204096,60518192,210133,10000.653,0,0,0,1
mutation,121,1,200251,115204096,0,115204096,60475568,209985,10000.688,0,0,0,1
mutation,122,1,200253,115204096,0,115204096,60452528,209905,10000.689,0,0,0,1
mutation,123,1,200255,115204096,0,115204096,60419120,209789,10000.688,0,0,0,1
mutation,124,1,200257,115204096,0,115204096,60541760,210214,10000.640,0,0,0,1
mutation,125,1,200259,115204096,0,115204096,60409856,209756,10000.666,0,0,0,1
mutation,126,1,200261,115204096,0,115204096,60440432,209863,10000.668,0,0,0,1
mutation,127,1,200263,115204096,0,115204096,60470336,209966,10000.654,0,0,0,1
mutation,128,1,200265,115204096,0,115204096,60353984,209562,10000.640,0,0,0,1
mutation,129,1,200267,115204096,0,115204096,60531968,210180,10000.671,0,0,0,1
mutation,130,1,200269,115204096,0,115204096,60487088,210025,10000.658,0,0,0,1
mutation,131,1,200271,115204096,0,115204096,60262400,209244,10000.672,0,0,0,1
mutation,132,1,200273,115204096,0,115204096,60401840,209729,10000.685,0,0,0,1
mutation,133,1,200275,115204096,0,115204096,60543536,210221,10000.707,0,0,0,1
mutation,134,1,200277,115204096,0,115204096,60422000,209799,10000.658,0,0,0,1
mutation,135,1,200279,115204096,0,115204096,60396656,209711,10000.628,0,0,0,1
mutation,136,1,200281,115204096,0,115204096,60506672,210093,10000.692,0,0,0,1
mutation,137,1,200283,115204096,0,115204096,60430592,209828,10000.642,0,0,0,1
mutation,138,1,200285,115204096,0,115204096,60343088,209525,10000.666,0,0,0,1
mutation,139,1,200287,115204096,0,115204096,60264176,209251,10000.644,0,0,0,1
mutation,140,1,200289,115204096,0,115204096,60384512,209668,10000.639,0,0,0,1
mutation,141,1,200291,115204096,0,115204096,60438656,209856,10000.665,0,0,0,1
mutation,142,1,200293,115204096,0,115204096,60447344,209887,10000.643,0,0,0,1
mutation,143,1,200295,115204096,0,115204096,60440960,209864,10000.667,0,0,0,1
mutation,144,1,200297,115204096,0,115204096,60432368,209835,10000.680,0,0,0,1
mutation,145,1,200299,115204096,0,115204096,60434672,209843,10000.656,0,0,0,1
mutation,146,1,200301,115204096,0,115204096,60289520,209339,10000.712,0,0,0,1
mutation,147,1,200303,115204096,0,115204096,59837360,207769,10000.640,0,0,0,1
mutation,148,1,200305,115204096,0,115204096,60168512,208918,10000.657,0,0,0,1
mutation,149,1,200307,115204096,0,115204096,59943920,208139,10000.694,0,0,0,1
mutation,150,1,200309,115204096,0,115204096,60234752,209148,10000.651,0,0,0,1
mutation,151,1,200311,115204096,0,115204096,60330416,209481,10000.712,0,0,0,1
mutation,152,1,200313,115204096,0,115204096,60409328,209755,10000.668,0,0,0,1
mutation,153,1,200315,115204096,0,115204096,60358064,209577,10000.653,0,0,0,1
mutation,154,1,200317,115204096,0,115204096,60397808,209715,10000.645,0,0,0,1
mutation,155,1,200319,115204096,0,115204096,60418544,209787,10000.650,0,0,0,1
mutation,156,1,200321,115204096,0,115204096,60434672,209843,10000.691,0,0,0,1
mutation,157,1,200323,115204096,0,115204096,60470384,209967,10000.911,0,0,0,1
mutation,158,1,200325,115204096,0,115204096,60427760,209819,10000.924,0,0,0,1
mutation,159,1,200327,115204096,0,115204096,60449648,209895,10000.925,0,0,0,1
mutation,160,1,200329,115204096,0,115204096,60389744,209687,10000.917,0,0,0,1
mutation,161,1,200331,115204096,0,115204096,60348848,209545,10000.899,0,0,0,1
mutation,162,1,200333,115204096,0,115204096,60450224,209897,10000.879,0,0,0,1
mutation,163,1,200335,115204096,0,115204096,60386240,209674,10000.893,0,0,0,1
mutation,164,1,200337,115204096,0,115204096,60444992,209878,10000.896,0,0,0,1
mutation,165,1,200339,115204096,0,115204096,60431792,209833,10000.916,0,0,0,1
mutation,166,1,200341,115204096,0,115204096,60371312,209623,10000.918,0,0,0,1
mutation,167,1,200343,115204096,0,115204096,60503216,210081,10000.882,0,0,0,1
mutation,168,1,200345,115204096,0,115204096,60385136,209671,10000.899,0,0,0,1
mutation,169,1,200347,115204096,0,115204096,60326960,209469,10000.884,0,0,0,1
mutation,170,1,200349,115204096,0,115204096,60377648,209645,10000.907,0,0,0,1
mutation,171,1,200351,115204096,0,115204096,60447344,209887,10000.936,0,0,0,1
mutation,172,1,200353,115204096,0,115204096,60316544,209432,10000.885,0,0,0,1
mutation,173,1,200355,115204096,0,115204096,60313712,209423,10000.943,0,0,0,1
mutation,174,1,200357,115204096,0,115204096,60438128,209855,10000.932,0,0,0,1
mutation,175,1,200359,115204096,0,115204096,60519920,210139,10000.897,0,0,0,1
mutation,176,1,200361,115204096,0,115204096,60476144,209987,10000.889,0,0,0,1
mutation,177,1,200363,115204096,0,115204096,60387440,209679,10000.933,0,0,0,1
mutation,178,1,200365,115204096,0,115204096,60309632,209408,10000.879,0,0,0,1
mutation,179,1,200367,115204096,0,115204096,60474944,209982,10000.887,0,0,0,1
mutation,180,1,200369,115204096,0,115204096,60427712,209818,10000.891,0,0,0,1
mutation,181,1,200371,115204096,0,115204096,60370688,209620,10000.904,0,0,0,1
mutation,182,1,200373,115204096,0,115204096,60426032,209813,10000.931,0,0,0,1
mutation,183,1,200375,115204096,0,115204096,60505472,210088,10000.879,0,0,0,1
mutation,184,1,200377,115204096,0,115204096,60408176,209751,10000.923,0,0,0,1
mutation,185,1,200379,115204096,0,115204096,60420272,209793,10000.893,0,0,0,1
mutation,186,1,200381,115204096,0,115204096,60500288,210070,10000.919,0,0,0,1
mutation,187,1,200383,115204096,0,115204096,60507824,210097,10000.931,0,0,0,1
mutation,188,1,200385,115204096,0,115204096,60482480,210009,10000.881,0,0,0,1
mutation,189,1,200387,115204096,0,115204096,60441584,209867,10000.893,0,0,0,1
mutation,190,1,200389,115204096,0,115204096,60543488,210220,10000.883,0,0,0,1
mutation,191,1,200391,115204096,0,115204096,60503216,210081,10000.898,0,0,0,1
mutation,192,1,200393,115204096,0,115204096,60511280,210109,10000.939,0,0,0,1
mutation,193,1,200395,115204096,0,115204096,60444416,209876,10000.904,0,0,0,1
mutation,194,1,200397,115204096,0,115204096,60486464,210022,10000.895,0,0,0,1
mutation,195,1,200399,115204096,0,115204096,60374144,209632,10000.881,0,0,0,1
mutation,196,1,200401,115204096,0,115204096,60488192,210028,10000.886,0,0,0,1
mutation,197,1,200403,115204096,0,115204096,60391472,209693,10000.923,0,0,0,1
mutation,198,1,200405,115204096,0,115204096,60459440,209929,10000.871,0,0,0,1
mutation,199,1,200407,115204096,0,115204096,60493376,210046,10000.880,0,0,0,1
mutation,200,1,200409,115204096,0,115204096,60450752,209898,10000.914,0,0,0,1
mutation,201,1,200411,115204096,0,115204096,60403568,209735,10000.929,0,0,0,1
mutation,202,1,200413,115204096,0,115204096,60349952,209548,10000.896,0,0,0,1
mutation,203,1,200415,115204096,0,115204096,60497456,210061,10000.877,0,0,0,1
mutation,204,1,200417,115204096,0,115204096,60398960,209719,10000.881,0,0,0,1
mutation,205,1,200419,115204096,0,115204096,60561344,210282,10000.913,0,0,0,1
mutation,206,1,200421,115204096,0,115204096,60372992,209628,10001.369,0,0,0,1
mutation,207,1,200423,115204096,0,115204096,60395504,209707,10000.900,0,0,0,1
mutation,208,1,200425,115204096,0,115204096,60459968,209930,10000.878,0,0,0,1
mutation,209,1,200427,115204096,0,115204096,60527984,210167,10000.940,0,0,0,1
mutation,210,1,200429,115204096,0,115204096,60460592,209933,10000.931,0,0,0,1
mutation,211,1,200431,115204096,0,115204096,60459392,209928,10000.885,0,0,0,1
mutation,212,1,200433,115204096,0,115204096,60463472,209943,10000.930,0,0,0,1
mutation,213,1,200435,115204096,0,115204096,60433520,209839,10000.883,0,0,0,1
mutation,214,1,200437,115204096,0,115204096,60438080,209854,10000.903,0,0,0,1
mutation,215,1,200439,115204096,0,115204096,60443840,209874,10000.893,0,0,0,1
mutation,216,1,200441,115204096,0,115204096,60500912,210073,10000.914,0,0,0,1
mutation,217,1,200443,115204096,0,115204096,60409904,209757,10000.918,0,0,0,1
mutation,218,1,200445,115204096,0,115204096,60571184,210317,10000.939,0,0,0,1
mutation,219,1,200447,115204096,0,115204096,60415664,209777,10000.884,0,0,0,1
mutation,220,1,200449,115204096,0,115204096,60473840,209979,10000.879,0,0,0,1
mutation,221,1,200451,115204096,0,115204096,60370736,209621,10000.933,0,0,0,1
mutation,222,1,200453,115204096,0,115204096,60434672,209843,10000.926,0,0,0,1
mutation,223,1,200455,115204096,0,115204096,60430016,209826,10000.912,0,0,0,1
mutation,224,1,200457,115204096,0,115204096,60498608,210065,10000.889,0,0,0,1
mutation,225,1,200459,115204096,0,115204096,60409328,209755,10000.870,0,0,0,1
mutation,226,1,200461,115204096,0,115204096,60456512,209918,10000.883,0,0,0,1
mutation,227,1,200463,115204096,0,115204096,60588464,210377,10000.993,0,0,0,1
mutation,228,1,200465,115204096,0,115204096,60466352,209953,10000.916,0,0,0,1
mutation,229,1,200467,115204096,0,115204096,60423104,209802,10000.881,0,0,0,1
mutation,230,1,200469,115204096,0,115204096,60447296,209886,10000.879,0,0,0,1
mutation,231,1,200471,115204096,0,115204096,60492800,210044,10000.896,0,0,0,1
mutation,232,1,200473,115204096,0,115204096,60394352,209703,10000.929,0,0,0,1
mutation,233,1,200475,115204096,0,115204096,60476096,209986,10000.910,0,0,0,1
mutation,234,1,200477,115204096,0,115204096,60385712,209673,10000.882,0,0,0,1
mutation,235,1,200479,115204096,0,115204096,60423152,209803,10000.887,0,0,0,1
mutation,236,1,200481,115204096,0,115204096,61232960,212614,10000.895,0,0,0,1
mutation,237,1,200483,115204096,0,115204096,60321728,209450,10000.901,0,0,0,1
mutation,238,1,200485,115204096,0,115204096,60402992,209733,10000.902,0,0,0,1
mutation,239,1,200487,115204096,0,115204096,60386288,209675,10000.928,0,0,0,1
mutation,240,1,200489,115204096,0,115204096,60430016,209826,10000.895,0,0,0,1
mutation,241,1,200491,115204096,0,115204096,60469808,209965,10000.971,0,0,0,1
mutation,242,1,200493,115204096,0,115204096,60408176,209751,10000.903,0,0,0,1
mutation,243,1,200495,115204096,0,115204096,61281392,212783,10000.959,0,0,0,1
mutation,244,1,200497,115204096,0,115204096,60337904,209507,10000.879,0,0,0,1
mutation,245,1,200499,115204096,0,115204096,60347648,209540,10000.891,0,0,0,1
mutation,246,1,200501,115204096,0,115204096,60485360,210019,10000.938,0,0,0,1
mutation,247,1,200503,115204096,0,115204096,60360944,209587,10000.939,0,0,0,1
mutation,248,1,200505,115204096,0,115204096,60327536,209471,10000.904,0,0,0,1
mutation,249,1,200507,115204096,0,115204096,60453680,209909,10000.901,0,0,0,1
mutation,250,1,200509,115204096,0,115204096,60460016,209931,10000.889,0,0,0,1
mutation,251,1,200511,115204096,0,115204096,60395504,209707,10000.900,0,0,0,1
mutation,252,1,200513,115204096,0,115204096,60397760,209714,10000.900,0,0,0,1
mutation,253,1,200515,115204096,0,115204096,60404144,209737,10000.910,0,0,0,1
mutation,254,1,200517,115204096,0,115204096,60424880,209809,10000.890,0,0,0,1
mutation,255,1,200519,115204096,0,115204096,60343088,209525,10000.888,0,0,0,1
mutation,256,1,200521,115204096,0,115204096,60459392,209928,10000.911,0,0,0,1
mutation,257,1,200523,115204096,0,115204096,60444992,209878,10000.889,0,0,0,1
mutation,258,1,200525,115204096,0,115204096,60474992,209983,10000.909,0,0,0,1
mutation,259,1,200527,115204096,0,115204096,60432368,209835,10000.881,0,0,0,1
mutation,260,1,200529,115204096,0,115204096,60458864,209927,10000.909,0,0,0,1
mutation,261,1,200531,115204096,0,115204096,60448448,209890,10000.893,0,0,0,1
mutation,262,1,200533,115204096,0,115204096,60514736,210121,10000.952,0,0,0,1
mutation,263,1,200535,115204096,0,115204096,60455360,209914,10000.883,0,0,0,1
mutation,264,1,200537,115204096,0,115204096,60402416,209731,10000.896,0,0,0,1
mutation,265,1,200539,115204096,0,115204096,60538352,210203,10000.934,0,0,0,1
mutation,266,1,200541,115204096,0,115204096,60421424,209797,10000.936,0,0,0,1
mutation,267,1,200543,115204096,0,115204096,60400688,209725,10000.894,0,0,0,1
mutation,268,1,200545,115204096,0,115204096,60484784,210017,10000.915,0,0,0,1
mutation,269,1,200547,115204096,0,115204096,60317696,209436,10000.870,0,0,0,1
mutation,270,1,200549,115204096,0,115204096,60481904,210007,10000.918,0,0,0,1
mutation,271,1,200551,115204096,0,115204096,60442688,209870,10000.903,0,0,0,1
mutation,272,1,200553,115204096,0,115204096,60420272,209793,10000.933,0,0,0,1
mutation,273,1,200555,115204096,0,115204096,60518192,210133,10000.929,0,0,0,1
mutation,274,1,200557,115204096,0,115204096,60414512,209773,10000.910,0,0,0,1
mutation,275,1,200559,115204096,0,115204096,60483056,210011,10000.888,0,0,0,1
mutation,276,1,200561,115204096,0,115204096,60521600,210144,10000.889,0,0,0,1
mutation,277,1,200563,115204096,0,115204096,60432944,209837,10000.958,0,0,0,1
mutation,278,1,200565,115204096,0,115204096,60356912,209573,10000.912,0,0,0,1
mutation,279,1,200567,115204096,0,115204096,60490544,210037,10000.893,0,0,0,1
mutation,280,1,200569,115204096,0,115204096,60467504,209957,10000.909,0,0,0,1
mutation,281,1,200571,115204096,0,115204096,60500288,210070,10005.679,0,0,0,1
mutation,282,1,200573,115204096,0,115204096,60511808,210110,10000.670,0,0,0,1
mutation,283,1,200575,115204096,0,115204096,60434048,209840,10000.649,0,0,0,1
mutation,284,1,200577,115204096,0,115204096,60529712,210173,10000.650,0,0,0,1
mutation,285,1,200579,115204096,0,115204096,60527408,210165,10000.658,0,0,0,1
mutation,286,1,200581,115204096,0,115204096,60374192,209633,10000.677,0,0,0,1
mutation,287,1,200583,115204096,0,115204096,60455984,209917,10000.686,0,0,0,1
mutation,288,1,200585,115204096,0,115204096,60508352,210098,10000.635,0,0,0,1
mutation,289,1,200587,115204096,0,115204096,60415664,209777,10000.687,0,0,0,1
mutation,290,1,200589,115204096,0,115204096,60481328,210005,10000.671,0,0,0,1
mutation,291,1,200591,115204096,0,115204096,60522800,210149,10000.670,0,0,0,1
mutation,292,1,200593,115204096,0,115204096,60434096,209841,10000.655,0,0,0,1
mutation,293,1,200595,115204096,0,115204096,60524528,210155,10000.660,0,0,0,1
mutation,294,1,200597,115204096,0,115204096,60476720,209989,10000.690,0,0,0,1
mutation,295,1,200599,115204096,0,115204096,60515312,210123,10000.649,0,0,0,1
mutation,296,1,200601,115204096,0,115204096,60487664,210027,10000.674,0,0,0,1
mutation,297,1,200603,115204096,0,115204096,60419648,209790,10000.680,0,0,0,1
mutation,298,1,200605,115204096,0,115204096,60527936,210166,10000.666,0,0,0,1
mutation,299,1,200607,115204096,0,115204096,60504368,210085,10000.685,0,0,0,1
mutation,300,1,200609,115204096,0,115204096,60579248,210345,10000.693,0,0,0,1
mutation,301,1,200611,115204096,0,115204096,60480176,210001,10000.650,0,0,0,1
mutation,302,1,200613,115204096,0,115204096,60486464,210022,10000.652,0,0,0,1
mutation,303,1,200615,115204096,0,115204096,60430016,209826,10000.896,0,0,0,1
mutation,304,1,200617,115204096,0,115204096,60454784,209912,10000.893,0,0,0,1
mutation,305,1,200619,115204096,0,115204096,60550976,210246,10000.910,0,0,0,1
mutation,306,1,200621,115204096,0,115204096,60388544,209682,10001.300,0,0,0,1
mutation,307,1,200623,115204096,0,115204096,60411584,209762,10000.914,0,0,0,1
mutation,308,1,200625,115204096,0,115204096,60207152,209053,10000.921,0,0,0,1
mutation,309,1,200627,115204096,0,115204096,60503792,210083,10000.908,0,0,0,1
mutation,310,1,200629,115204096,0,115204096,60363824,209597,10000.908,0,0,0,1
mutation,311,1,200631,115204096,0,115204096,60426608,209815,10000.934,0,0,0,1
mutation,312,1,200633,115204096,0,115204096,60458288,209925,10000.922,0,0,0,1
mutation,313,1,200635,115204096,0,115204096,60406976,209746,10000.888,0,0,0,1
mutation,314,1,200637,115204096,0,115204096,60502064,210077,10000.914,0,0,0,1
mutation,315,1,200639,115204096,0,115204096,60546992,210233,10000.901,0,0,0,1
mutation,316,1,200641,115204096,0,115204096,60420272,209793,10000.955,0,0,0,1
mutation,317,1,200643,115204096,0,115204096,60380480,209654,10000.897,0,0,0,1
mutation,318,1,200645,115204096,0,115204096,60406400,209744,10000.879,0,0,0,1
mutation,319,1,200647,115204096,0,115204096,60450752,209898,10000.921,0,0,0,1
mutation,320,1,200649,115204096,0,115204096,60417344,209782,10000.913,0,0,0,1
mutation,321,1,200651,115204096,0,115204096,60435248,209845,10000.906,0,0,0,1
mutation,322,1,200653,115204096,0,115204096,60461168,209935,10000.964,0,0,0,1
mutation,323,1,200655,115204096,0,115204096,60394928,209705,10000.923,0,0,0,1
mutation,324,1,200657,115204096,0,115204096,60580928,210350,10000.915,0,0,0,1
mutation,325,1,200659,115204096,0,115204096,60427760,209819,10000.895,0,0,0,1
mutation,326,1,200661,115204096,0,115204096,60532016,210181,10000.926,0,0,0,1
mutation,327,1,200663,115204096,0,115204096,60434096,209841,10000.924,0,0,0,1
mutation,328,1,200665,115204096,0,115204096,60486512,210023,10000.927,0,0,0,1
mutation,329,1,200667,115204096,0,115204096,60268736,209266,10000.896,0,0,0,1
mutation,330,1,200669,115204096,0,115204096,60440384,209862,10000.882,0,0,0,1
mutation,331,1,200671,115204096,0,115204096,60248576,209196,10000.889,0,0,0,1
mutation,332,1,200673,115204096,0,115204096,59969840,208229,10000.881,0,0,0,1
mutation,333,1,200675,115204096,0,115204096,60457664,209922,10000.908,0,0,0,1
mutation,334,1,200677,115204096,0,115204096,60463472,209943,10000.883,0,0,0,1
mutation,335,1,200679,115204096,0,115204096,60492848,210045,10000.913,0,0,0,1
mutation,336,1,200681,115204096,0,115204096,60423680,209804,10000.899,0,0,0,1
mutation,337,1,200683,115204096,0,115204096,60429488,209825,10000.902,0,0,0,1
